stop_id;stop_name;stop_lat;stop_lon;stop_code;location_type;parent_station;wheelchair_boarding;stop_direction
009019;Godollo, Palotakert H;47.598734;19.355678;009019;;CS009019;2;115
009020;Godollo, Palotakert H;47.598679;19.356116;009020;;CS009019;2;-40
009021;Godollo H;47.592368;19.358154;;;;2;
009022;Mogyorod H;47.595494;19.271446;;;;2;-67
009025;Zichy Jeno utca;47.505192;19.057853;009025;;CS009026;1;-41
009026;Zichy Jeno utca;47.505246;19.057588;009026;;CS009026;1;133
009031;Margit hid, budai hidfo H;47.514834;19.035830;009031;;CSF00234;2;-159
009039;Csanady utca (Lehel ter M);47.515850;19.058891;009039;;CSF02612;1;111
009041;Haller utca / Soroksari ut;47.475024;19.069894;009041;;CSF01386;2;-26
009042;Haller utca / Soroksari ut;47.474816;19.070199;009042;;CSF01386;2;147
009047;Homoktovis utca;47.594582;19.113184;009047;;CS009047;2;15
009065;Solymar, Szarvas;47.596321;18.973591;009065;;CS009065;2;-89
009066;Solymar, Szarvas;47.596178;18.974455;009066;;CS009065;2;82
009067;Solymar, Auchan aruhaz;47.597798;18.963376;;;;2;
009072;AsiaCenter;47.548434;19.146925;;;;2;-113
009073;Fiume utca;47.435787;19.144171;;;;1;
009085;Budaors vasutallomas;47.448190;18.964863;009085;;CS009589;2;-90
009094;Petofi Sandor utca;47.402454;18.937006;009094;;CS009094;2;-43
009095;Pacsirta utca;47.404610;18.933941;009095;;CS009096;2;-44
009096;Pacsirta utca;47.404637;18.933742;009096;;CS009096;2;135
009097;Nora utca;47.407368;18.930795;009097;;CS009097;2;-21
009098;Nora utca;47.407278;18.930716;009098;;CS009097;2;159
009099;Katinka utca;47.410333;18.927025;009099;;CS009099;2;-44
009100;Katinka utca;47.410135;18.927145;009100;;CS009099;2;138
009101;Tatika utca;47.412900;18.930319;009101;;CS009101;2;52
009102;Tatika utca;47.412836;18.930001;009102;;CS009101;2;-124
009103;Valeria utca;47.414044;18.932675;009103;;CS009104;2;56
009104;Valeria utca;47.414107;18.932595;009104;;CS009104;2;-125
009105;Diosd, Buzavirag utca;47.416609;18.934233;;;;2;
009119;Szentendre H;47.659618;19.074522;009119;;CS009119;1;
009137;ujmajori utca;47.471715;19.220093;;;;2;-154
009138;Csillagmotor koz;47.471018;19.221893;;;;2;-59
009139;Dedics Ferenc utca;47.469113;19.226092;;;;2;124
009140;osrepulo utca;47.469552;19.227168;;;;2;-149
009145;Haller utca / Mester utca;47.475966;19.077802;009145;;CSF01395;2;-29
009146;Vagohid utca;47.473699;19.079631;009146;;CS009146;2;-33
009147;Vorosmarty utca;47.419900;19.120300;;;;2;50
009148;Szusza Ferenc Stadion;47.575797;19.083759;009148;;CSF00767;2;38
009153;obudai rendelointezet;47.545394;19.033784;009153;;CSF00584;1;
009154;Atletikai stadion;47.572575;19.114429;009154;;CS009154;2;14
009155;Atletikai stadion;47.572180;19.114150;009155;;CS009154;2;-167
009160;Keleti palyaudvar M;47.499449;19.083401;009160;;CSF01132;1;
009161;Keleti palyaudvar M;47.499431;19.084012;009161;;CSF01132;1;53
009162;Keleti palyaudvar M;47.499926;19.083216;009162;;CSF01132;1;
009163;Keleti palyaudvar M;47.499926;19.083587;009163;;CSF01132;1;-92
009166;Magdolna utca;47.492810;19.087539;009166;;CS009702;2;
009170;Pomaz, Dozsa Gyorgy utca;47.645570;19.027226;009170;;CS009170;1;-24
009171;Pomaz, Dozsa Gyorgy utca;47.645554;19.027001;009171;;CS009170;1;156
009174;Szell Kalman ter M;47.507655;19.024868;009174;;CS073099;1;-88
009176;Kossuth Lajos ter M;47.505921;19.048549;009176;;CSF00970;1;-99
009178;Bajza utca;47.514897;19.068025;009178;;CS009178;2;
009179;Petofi hid, budai hidfo;47.476465;19.058180;009179;;CSF02225;1;-121
009192;Kacsoh Pongrac utca;47.396486;19.208733;009192;;CS009193;2;172
009193;Kacsoh Pongrac utca;47.396873;19.208748;009193;;CS009193;2;-21
009194;Gyal, Ady Endre utca;47.389907;19.217972;009194;;CS009195;2;130
009195;Gyal, Ady Endre utca;47.390177;19.217708;009195;;CS009195;2;-45
009196;Szechenyi Istvan utca;47.381846;19.230727;;;;2;-39
009197;Bocskai Istvan utca;47.383397;19.228295;009197;;CSF04649;2;-45
009198;Dobo Katica utca;47.386832;19.222956;;;;2;-45
009199;Matyas kiraly utca;47.394694;19.210516;009199;;CS009200;2;133
009200;Matyas kiraly utca;47.394883;19.210398;009200;;CS009200;2;-38
009201;Tulipan utca;47.392296;19.214271;009201;;CS009202;2;132
009202;Tulipan utca;47.392314;19.214417;009202;;CS009202;2;-42
009203;Gyal, Deak Ferenc utca;47.385265;19.235533;;;;2;133
009204;arpad utca;47.388079;19.231106;;;;2;135
009205;Dobo Katica utca;47.389747;19.228502;;;;2;131
009206;Tancsics Mihaly utca;47.392091;19.224894;;;;2;131
009207;Kossuth Lajos utca;47.391701;19.221210;;;;2;42
009208;Pestszentlorinc, Szarvas csarda ter;47.441357;19.185110;009208;;CSF03711;1;
009220;Moricz Zsigmond korter M;47.477499;19.048349;009220;;CS022814;1;
009225;Noszlopy utca;47.471959;19.148362;009225;;CS009225;2;-52
009230;Deak Ferenc ter M;47.497701;19.053353;009230;;CS038717;1;-103
009234;Pestszentimre vasutallomas (Nemes utca);47.404493;19.187068;009234;;CSF03665;2;47
009238;Szent Korona utca;47.525692;19.169817;009238;;CSF03357;2;-34
009239;Csomori ut;47.528249;19.167313;;;;2;-34
009240;Sasvar utca, korlatozott forg.mh.;47.518294;19.180639;009240;;CS009240;2;143
009241;Margit utca;47.515079;19.185207;;;;2;60
009243;Also hatarut;47.416223;19.116187;009243;;CS008958;2;-153
009289;Gergely utca;47.468734;19.154524;009289;;CS009289;2;-53
009290;Kozvagohid H;47.466702;19.076032;009290;;CSF01527;2;
009292;Szigetszentmiklos, varoshaza;47.348591;19.044709;009292;;CS009292;1;-39
009295;Serfozo utca;47.539095;19.045373;009295;;CS009295;2;97
009301;Gardonyi Geza utca;47.405396;18.947745;;;;2;-128
009309;Deak Ferenc ter M;47.497404;19.055755;009309;;CS038717;2;-55
009310;Mupa - Nemzeti Szinhaz H;47.470275;19.074189;009310;;CS008240;1;-26
009311;BILK, bekotout;47.378957;19.129170;;;;2;-128
009312;MNB;47.376865;19.124280;009312;;CS009312;2;-42
009314;BILK, DF epulet;47.375197;19.120908;;;;2;47
009315;MNB;47.376667;19.124426;009315;;CS009312;2;124
009321;Keleti palyaudvar M;47.499926;19.084198;009321;;CSF01132;1;
009322;ors vezer tere M+H (Kerepesi ut);47.503306;19.137868;009322;;CS003106;2;86
009325;Kozvagohid H, tarolo;47.467520;19.076073;009325;;CSF01527;2;
009337;Orbanhegyi dulo;47.386327;19.110228;009337;;CS009338;2;-154
009338;Orbanhegyi dulo;47.386390;19.110480;009338;;CS009338;2;27
009339;Szent Istvan utca H;47.391083;19.114168;009339;;CS008962;2;-153
009349;Budaorsi repuloter;47.447079;18.986730;009349;;CS009350;2;-90
009350;Budaorsi repuloter;47.447127;18.985808;009350;;CS009350;2;58
009351;Koerberek;47.446339;18.998545;009351;;CS009351;2;-83
009352;Koerberek;47.446231;18.998784;009352;;CS009351;2;86
009353;Tippan utca;47.447968;19.000851;009353;;CS009353;2;-104
009354;Tippan utca;47.447788;19.000374;009354;;CS009353;2;75
009355;Regi vam (Kanai ut);47.446377;19.003968;009355;;CS009431;2;-83
009356;Regi vam (Kanai ut);47.446278;19.004075;009356;;CS009431;2;96
009358;Millenniumtelep H;47.379620;19.104287;;;;2;
009359;Boraros ter H;47.479755;19.066473;009359;;CS009739;2;
009365;Zsil utca;47.482787;19.063024;009365;;CSF01346;2;136
009369;Csepel, Horgasztanya;47.388390;19.103502;009369;;CS009369;1;
009372;Pestszentlorinc, Beke ter;47.429102;19.218511;009372;;CS008951;2;
009373;Hunyadvar utca;47.508234;19.192106;;;;2;-20
009375;Szilas-patak;47.529748;19.186427;009375;;CSF03351;2;54
009376;ujpalota, Nyirpalota ut;47.547035;19.141981;009376;;CSF03166;1;
009377;Jokai Mor utca (Rendorseg);47.510368;19.190492;009377;;CSF03393;2;157
009379;Jozsef utca;47.532065;19.155820;009379;;CSF02994;2;-136
009381;Rozsa utca;47.515812;19.155721;009381;;CSF03283;2;56
009382;Javorfa utca;47.526052;19.177918;009382;;CS009382;2;-122
009383;Janos utca;47.523533;19.172315;009383;;CS009383;2;-124
009392;Csillaghegy H;47.586451;19.045477;009392;;CS009392;2;
009412;Karolina ut;47.473540;19.034432;009412;;CS009412;2;106
009413;Ezredes utca;47.510057;19.021771;009413;;CSF00304;2;-36
009415;Sarfu utca;47.550060;19.138067;009415;;CS009415;2;-50
009420;Honvedkorhaz;47.531588;19.070912;009420;;CS009420;1;-135
009421;Ezred utca;47.606004;19.097598;009421;;CS009422;2;32
009422;Ezred utca;47.606849;19.098223;009422;;CS009422;2;-147
009425;Csonka Janos ter;47.470555;19.045271;009425;;CS009425;2;13
009426;Zuglo vasutallomas;47.511855;19.099631;009426;;CS009426;1;38
009427;Kelenfoldi autobuszgarazs;47.473243;19.029590;009427;;CSF02220;2;-101
009429;Keseruviztelep (Bobpalya);47.454806;19.007542;009429;;CS009429;2;-172
009430;Keseruviztelep (Bobpalya);47.453880;19.007516;009430;;CS009429;2;8
009431;Regi vam;47.446818;19.006063;009431;;CS009431;2;7
009438;Budakeszi, Honfoglalas setany;47.517899;18.924110;;;;2;31
009439;Zichy Peter utca;47.515575;18.922359;009439;;CS009440;1;18
009440;Zichy Peter utca;47.516162;18.922560;009440;;CS009440;2;-158
009441;Temeto utca;47.514938;18.921820;;;;2;-156
009442;Gimnazium;47.512067;18.928677;009442;;CS009442;2;-80
009443;Gimnazium;47.512056;18.927509;009443;;CS009442;2;101
009445;Tatarka utca;47.434041;19.021173;009445;;CS009445;2;-16
009446;Botond utca;47.403953;18.995789;;;;2;-123
009447;Matyas kiraly utca;47.404446;18.991589;009447;;CS009447;2;
009448;Gorgey utca;47.406802;18.991613;;;;2;-18
009449;Torok utca;47.411614;18.989898;009449;;CS062516;2;-23
009451;Gyuszu utca;47.417266;19.022400;;;;2;-131
009452;Hur utca;47.416159;19.020426;;;;2;-124
009453;Deveny utca;47.415224;19.022189;;;;2;42
009454;Wesselenyi utca;47.415917;19.026059;;;;2;108
009455;Ostor utca;47.416665;19.029941;;;;2;17
009456;Romai utca;47.417930;19.017589;009456;;CS009456;2;-37
009457;Romai utca;47.417175;19.018319;009457;;CS009456;2;139
009458;Huseg utca;47.421203;19.013519;009458;;CS009458;2;-35
009459;Huseg utca;47.420529;19.014023;009459;;CS009458;2;147
009460;Komaromi ut;47.424593;19.010866;009460;;CS009460;2;-24
009461;Komaromi ut;47.423955;19.011131;009461;;CS009460;2;152
009462;Tanito utca;47.435306;19.008724;009462;;CS009462;2;-58
009463;Tanito utca;47.435297;19.009784;009463;;CS009462;2;20
009465;Plebania utca;47.429726;19.032323;009465;;CS009465;2;-13
009466;Plebania utca;47.429690;19.032217;009466;;CS009465;2;167
009467;Galamb utca;47.432765;19.028517;009467;;CS009467;2;-44
009468;Galamb utca;47.432711;19.028438;009468;;CS009467;2;126
009469;Alkotmany utca;47.433430;19.025932;009469;;CS009469;2;-58
009470;Alkotmany utca;47.433385;19.025919;009470;;CS009469;2;118
009471;Szechenyi utca;47.418185;19.032578;009471;;CS009473;2;24
009472;Promontor utca;47.418094;19.027012;;;;2;-104
009473;Szechenyi utca;47.418464;19.032657;009473;;CS009473;2;-151
009474;Komlo utca;47.421339;19.035137;009474;;CSF04410;2;-162
009475;Mehesz utca;47.438577;19.034667;;;;2;155
009478;Szent Lorinc-telep (tervezett);47.432106;19.172930;009478;;CSF03620;2;
009479;Szent Lorinc-telep (tervezett);47.432106;19.173155;009479;;CSF03620;2;
009480;Margo Tivadar utca;47.433270;19.177559;009480;;CS009480;2;64
009481;Kerekgyarto utca;47.521397;19.105645;009481;;CS009481;2;-65
009482;Kucorgo ter;47.469074;19.295974;009482;;CS008948;2;-89
009483;Rakoscsaba vasutallomas;47.491124;19.281625;009483;;CSF03442;2;-123
009484;Tura utca;47.489200;19.276800;009484;;CS009484;2;-117
009485;Rakoscsaba-ujtelep vasutallomas;47.488181;19.273358;009485;;CS009485;2;-110
009486;II. utca;47.486369;19.265893;;;;2;-102
009487;Rakosliget vasutallomas;47.486328;19.259099;009487;;CSF03459;2;-81
009491;Fustifecske utca;47.478911;19.236966;009491;;CS009491;2;-68
009492;Fustifecske utca;47.478775;19.237297;009492;;CS009491;1;98
009493;Uszoda;47.479663;19.232974;009493;;CS009493;2;-75
009494;ujlak utca, lakotelep;47.482307;19.233674;009494;;CS009494;1;18
009495;Rakospatak utca;47.531725;19.100875;009495;;CS009495;2;-156
009498;Cserto utca;47.511107;19.146099;;;;2;-138
009499;Cserto utca;47.511591;19.147375;009499;;CSF02777;2;45
009500;Korvasut sor;47.513666;19.151030;009500;;CS009501;2;54
009501;Korvasut sor;47.514609;19.152837;009501;;CS009501;2;-127
009503;Kovacsi Kalman ter;47.573171;19.121120;009503;;CSF03018;2;32
009504;Kovacsi Kalman ter;47.573431;19.121200;009504;;CSF03018;2;-150
009508;Orlo utca;47.518283;19.007506;009508;;CS009508;2;-124
009509;Orlo utca;47.518121;19.007400;009509;;CS009508;2;45
009510;Pasareti ut;47.516231;19.003989;009510;;CSF00285;2;39
009511;Pasareti ut;47.516393;19.003896;009511;;CSF00285;2;-134
009512;Endrodi Sandor utca;47.521361;19.012550;009512;;CS009512;2;-121
009513;Bimbo ut;47.519354;19.008979;;;;2;-93
009514;Bimbo ut;47.519966;19.010572;;;;2;42
009515;Rakospalota-ujpest vasutallomas;47.566407;19.111631;009515;;CS009515;1;-159
009516;Rakospalota-ujpest vasutallomas;47.566227;19.111710;009516;;CS009515;1;14
009520;Csorsz utca;47.490170;19.023466;009520;;CSF02417;2;-82
009521;Csorsz utca;47.490044;19.023665;009521;;CSF02417;2;93
009522;Siraly utca;47.490555;19.018489;009522;;CS009522;2;-83
009524;Albertfalva vasutallomas;47.441923;19.032186;009524;;CS009524;2;-35
009534;XIII. utca / Dozsa Gyorgy ut;47.411121;18.993728;009534;;CSF04475;2;138
009536;Kaposztasmegyer, Mogyorodi-patak;47.598751;19.121328;009536;;CS009536;2;
009537;Marcius 15. ter;47.491791;19.052171;009537;;CS062518;1;63
009538;Irany utca;47.540514;19.109719;;;;2;-36
009539;Boglar utca;47.594753;19.060954;009539;;CSF00653;2;97
009540;Szilagyi Erzsebet fasor;47.515250;19.002105;;;;2;-130
009541;Ady Endre ut;47.436400;19.034932;009541;;CS009541;2;-83
009543;513. utca;47.484389;19.230204;;;;2;92
009544;Robogo utca;47.487305;19.270329;;;;2;-114
009545;Csepel;47.421156;19.065770;009545;;CS007177;2;
009546;Memento Park;47.425687;19.001282;009546;;CSF04394;2;143
009548;Tatarka utca;47.433933;19.021080;009548;;CS009445;2;170
009549;Madardomb koz;47.478138;19.241221;009549;;CS009549;2;-74
009550;Madardomb koz;47.478048;19.241168;009550;;CS009549;2;105
009551;Margo Tivadar utca;47.433199;19.176737;009551;;CS009480;2;-107
009554;obuda, Bogdani ut;47.550032;19.041214;009554;;CS003118;1;-81
009555;Szilagyi utca;47.570553;19.112593;009555;;CS008289;1;-64
009557;Vecsey Karoly utca;47.572023;19.096037;009557;;CS009557;2;35
009558;Szent Janos Korhaz;47.509973;19.009982;009558;;CSF00159;2;-90
009563;Meszko utca;47.579237;19.034843;009563;;CS056162;2;51
009564;Meszko utca;47.579129;19.034311;009564;;CS056162;2;-124
009566;Soroksar, Auchan aruhaz;47.417204;19.158231;;;;1;50
009568;Sosmocsar ut;47.414781;19.134154;;;;2;-37
009569;Thokoly ut;47.442019;19.180948;009569;;CSF03707;2;122
009570;ujbuda-kozpont M;47.474129;19.047135;009570;;CSF01999;2;-78
009572;Bagaria utca;47.590242;19.083130;009572;;CS009573;2;-140
009573;Bagaria utca;47.590307;19.083674;009573;;CS009573;1;46
009574;Ungvari utca;47.587511;19.082244;009574;;CS009574;2;3
009575;Ungvari utca;47.587265;19.082038;009575;;CS009574;2;-177
009576;Rev utca;47.584810;19.081824;;;;2;-177
009577;Savoya Park;47.436554;19.039692;009577;;CS009578;2;
009578;Savoya Park;47.436634;19.039254;009578;;CS009578;2;
009580;Szarvas csarda ter;47.441150;19.185043;009580;;CSF03711;2;
009581;Gabor aron utca;47.515016;19.002132;;;;2;47
009582;Janos ter;47.442019;19.102563;009582;;CS009582;2;-39
009584;Bekasmegyer H;47.597461;19.055516;009584;;CS008940;2;22
009585;Nagyteteny, Erdelyi utca;47.388125;18.970427;009585;;CSF04504;2;
009586;Baross utca;47.436417;19.098832;009586;;CSF04126;2;144
009587;Gogol utca;47.520520;19.056740;009587;;CS009587;2;110
009588;Kuruclesi ut;47.518021;18.985213;009588;;CSF00172;2;-73
009589;Budaors vasutallomas;47.448226;18.964849;009589;;CS009589;2;-90
009592;Kobanya-Kispest P+R;47.464163;19.146225;009592;;CS009592;2;-34
009594;Kobanya-Kispest, FUTaR segedpont kelet;47.462752;19.150150;009594;;CS009592;;
009620;Angeli utca / Nagytetenyi ut;47.390930;18.981735;009620;;CSF04499;2;14
009624;Maglod, Auchan aruhaz;47.460690;19.335221;;;;2;
009625;Szigetcsep utca;47.464432;19.312705;;;;2;-90
009627;Boraros ter;47.479182;19.066559;009627;;CS009627;2;
009630;Budakalasz, Auchan aruhaz;47.611518;19.062395;009630;;CS009630;2;-162
009631;Gergely utca 80.;47.474086;19.144346;;;;2;-49
009632;Nagykorosi ut / Hatar ut;47.456381;19.114232;009632;;CS008377;2;
009633;Budakalasz, Auchan aruhaz;47.611513;19.062334;009633;;CS009630;2;-113
009634;Cinkotai autobuszgarazs (kapu);47.498634;19.237646;009634;;CSF03286;;
009636;Kelenfoldi autobuszgarazs (kapu);47.473264;19.029397;009636;;CSF02220;;
009637;obudai autobuszgarazs (Pomazi kapu);47.568220;19.027770;009637;;CS008360;;
009638;Kobanyai garazs (Salgotarjani kapu);47.491008;19.114239;009638;;CS074021;;
009639;Kelenfold kocsiszin (Csoka kapu);47.470139;19.027137;;;;;
009640;Szepilona kocsiszin (kapu);47.517648;18.993977;009640;;CSF00168;;
009642;Szava kocsiszin (1. kapu);47.466429;19.122671;009642;;CS044126;;
009644;Hungaria kocsiszin (kapu);47.491373;19.104840;;;;;
009645;Zuglo kocsiszin (kapu);47.518909;19.112583;;;;;
009646;Angyalfold kocsiszin (Pozsonyi kapu);47.551014;19.091714;009646;;CSF00693;;
009647;Baross kocsiszin (Magdolna kapu);47.491893;19.087286;;;;;
009652;Szechenyi ut;47.545688;19.112314;009652;;CSF03082;2;-138
009657;Rakospalota, Kossuth utca;47.568778;19.126297;009657;;CSF03026;2;
009659;Melyfuro utca;47.577590;19.129699;;;;2;129
009662;Kobanyai garazs;47.490865;19.113615;009662;;CS074021;2;
009667;ujbuda-kozpont M;47.474036;19.048229;009667;;CSF01999;1;
009675;Clark adam ter;47.497665;19.041541;009675;;CS049785;1;-18
009676;Clark adam ter;47.497359;19.041594;009676;;CS049785;1;157
009684;Varoskozpont, Posta;47.478975;19.256190;;;;2;-156
009685;Akacvirag utca;47.477439;19.255335;;;;2;-163
009690;Torokvesz ut;47.529498;19.004443;;;;2;
009691;Florian ter;47.539949;19.042052;009691;;CSF00611;2;122
009692;Szentlelek ter H;47.539949;19.046781;009692;;CSF00621;2;
009693;Kolosy ter;47.527710;19.036894;009693;;CSF00137;2;-69
009698;Galantai utca;47.498452;19.014888;009698;;CS009698;2;-64
009699;Galantai utca;47.498227;19.015475;009699;;CS009698;2;104
009702;Magdolna utca;47.492972;19.087181;009702;;CS009702;2;
009703;Kozvagohid H;47.467700;19.076537;009703;;CSF01527;2;-34
009704;Jaszivany utca;47.495436;19.275393;;;;2;-50
009705;Diadal utca (Tura utca);47.494425;19.272296;;;;2;-120
009706;XVII. utca;47.491840;19.260036;009706;;CSF03469;2;-169
009707;Aranykut utca;47.493794;19.278001;009707;;CSF03443;2;129
009708;Rakoscsaba vasutallomas;47.491582;19.281932;009708;;CSF03442;2;131
009709;ujbuda-kozpont M;47.474413;19.045456;009709;;CSF01999;1;
009715;Zodony utca;47.430372;19.099913;;;;2;
009716;Pesterzsebet vasutallomas;47.433495;19.095940;009716;;CSF04121;2;-95
009717;Zamardi utca;47.434221;19.093288;;;;2;-108
009718;Vizisport utca;47.434524;19.091361;009718;;CS009718;2;12
009719;Csepeli atjaro;47.436365;19.093238;009719;;CSF04147;2;82
009722;Deak Ferenc ter M, tarolo;47.497680;19.054831;009722;;CS038717;2;
009728;Zsigmond utca;47.464014;19.318341;009728;;CS009729;2;74
009729;Zsigmond utca;47.464016;19.317704;009729;;CS009729;2;-105
009730;Szell Kalman ter M;47.506881;19.023461;009730;;CS073099;1;-48
009739;Boraros ter H;47.481428;19.065027;009739;;CS009739;2;-37
009743;Siraly utca;47.490376;19.019617;009743;;CS009522;2;96
009747;Ezred utca, lakotelep;47.609052;19.101471;;;;2;-56
009748;Europa Center;47.605210;19.103768;;;;2;32
009753;Blaha Lujza ter M (Nepszinhaz utca);47.495999;19.071283;009753;;CSF01116;2;
009763;Zsofialiget H;47.548044;19.263894;009763;;CS009763;2;45
009764;Zsofialiget H;47.547898;19.263369;009764;;CS009763;2;-114
009774;Jaszberenyi ut / Maglodi ut;47.489904;19.148847;009774;;CSF01615;2;
011313;Szent Laszlo utca;47.405915;18.999166;011313;;CSF04470;2;145
011316;Atletikai stadion;47.572374;19.113875;011316;;CS009154;2;
011317;Atletikai stadion;47.572527;19.114088;011317;;CS009154;2;
011319;Moricz Zsigmond korter M;47.477553;19.048747;011319;;CS022814;2;
